雲林縣斗六市科技工業區科工7路8號,"[雲林縣]	輸入的 [路街] 找不到門牌資料"
臺中市北屯區?子路666號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
新竹市新竹科學園區工業東六路5號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹市新竹科學園區工業東六路5號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
桃園市桃園區民生北路1段50號,"[桃園市]	 { 模糊比對 } (桃園區)	找到符合的[鄉鎮市區]，(民生北路)	找到符合的[路街名]，(1)	找不到符合的[路段]，(50號)	模糊比對找不到符合的門牌地址。"
桃園市桃園區民生北路1段50號,"[桃園市]	 { 模糊比對 } (桃園區)	找到符合的[鄉鎮市區]，(民生北路)	找到符合的[路街名]，(1)	找不到符合的[路段]，(50號)	模糊比對找不到符合的門牌地址。"
新北市蘆洲區中山1路100號,"[新北市]	輸入的 [路街] 找不到門牌資料"
新北市蘆洲區中山1路100號,"[新北市]	輸入的 [路街] 找不到門牌資料"
新北市蘆洲區中山1路100號,"[新北市]	輸入的 [路街] 找不到門牌資料"
高雄市苓雅區忠孝2路18號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市苓雅區忠孝2路18號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
新北市樹林區保安2街82號,"[新北市]	輸入的 [路街] 找不到門牌資料"
新北市樹林區保安2街82號,"[新北市]	輸入的 [路街] 找不到門牌資料"
新北市樹林區保安2街82號,"[新北市]	輸入的 [路街] 找不到門牌資料"
高雄市三民區博愛1路300號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市三民區博愛1路300號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市三民區博愛1路300號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市三民區博愛1路300號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
新竹縣湖口鄉新竹工業區光復北路45號,"[新竹縣]	輸入的 [路街] 找不到門牌資料"
新竹縣湖口鄉工業1路3號,"[新竹縣]	輸入的 [路街] 找不到門牌資料"
金門縣金城鎮鎮民生路6號,"[金門縣]	輸入的 [路街] 找不到門牌資料"
宜蘭縣宜蘭市榮光路386號,"[宜蘭縣]	 { 模糊比對 } (宜蘭市)	找到符合的[鄉鎮市區]，(榮光路)	找到符合的[路街名]，(386號)	模糊比對找不到符合的門牌地址。"
新竹市工業東4路23號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹縣芎林鄉大華路1號,"[新竹縣]	輸入的 [路街] 找不到門牌資料"
新竹市東峰路343號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹市東區力行3路2號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹市東區科學園區力行路6號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹市東區科學園區力行一路12號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
高雄市左營區鎮海營區成功路2號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市前鎮區成功2路15號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市前金區五福3路82號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市前金區五福3路82號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市前金區五福3路122號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市新興區七賢1路480號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市新興區七賢1路480號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市新興區七賢1路480號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市新興區中正路158號,"[高雄市]	 { 模糊比對 } (新興區)	找到符合的[鄉鎮市區]，(中正路)	找到符合的[路街名]，(158號)	模糊比對找不到符合的門牌地址。"
高雄市新興區中正路158號,"[高雄市]	 { 模糊比對 } (新興區)	找到符合的[鄉鎮市區]，(中正路)	找到符合的[路街名]，(158號)	模糊比對找不到符合的門牌地址。"
高雄市大社區工業區經建路6號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市前鎮區佛得街42號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市鳳山區中崙1路436號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市旗津區中洲2路156號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市鳳山區五甲2路256號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市鳳山區五甲2路256號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市鳳山區五甲2路256號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市三民區建國1路458號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市三民區建國1路458號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市三民區建國1路458號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
台北市內湖區成功路三段143號,
台北市內湖區成功路三段143號,
台北市中山區民生東路二段161號,
台北市中山區民生東路二段161號,
新北市樹林區中山路一段27-7號,
新北市樹林區中山路一段27之7號,
新北市樹林區中山路一段27-7號,
新北市淡水區中山路84號,
新北市淡水區中山路84號,
桃園市桃園區三民路二段258號,
桃園市桃園區三民路二段258號,
台中市大甲區順天路361號,
台中市大甲區順天路361號,
彰化縣和美鎮和線路84號,
彰化縣和美鎮和線路84號,
嘉義市興業西路425號,
新北市中和區健康路130號,"[新北市]	輸入的 [路街] 找不到門牌資料"
臺南市新市區科學園區大利一路5號,"[臺南市]	輸入的 [路街] 找不到門牌資料"
新竹市研發一路15號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
臺中市西屯區工業區12路6號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
臺南市安平區北園二路8號,"[臺南市]	 { 模糊比對 } (安平區)	找到符合的[鄉鎮市區]，(北園二路)	找到符合的[路街名]，(8號)	模糊比對找不到符合的門牌地址。"
臺北市內湖區三重路19-9號,"[臺北市]	 { 模糊比對 } (內湖區)	找到符合的[鄉鎮市區]，(三重路)	找到符合的[路街名]，(19-9號)	模糊比對找不到符合的門牌地址。"
臺北市中山區樂群2路199號,"[臺北市]	輸入的 [路街] 找不到門牌資料"
新竹縣湖口鄉湖口工業區中華路15號,"[新竹縣]	輸入的 [路街] 找不到門牌資料"
桃園市龜山區大崗村頂湖路26號,"[桃園市]	 { 模糊比對 } (龜山區)	找到符合的[鄉鎮市區]，(大崗村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(頂湖路)	找到符合的[路街名]，(26號)	模糊比對找不到符合的門牌地址。"
桃園市楊梅區元化路357號,"[桃園市]	 { 模糊比對 } (楊梅區)	找到符合的[鄉鎮市區]，(元化路)	找到符合的[路街名]，(357號)	模糊比對找不到符合的門牌地址。"
臺中市南屯區工業區27路2號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
臺中市西屯區工業區35路51號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
臺中市大甲區世界路一段70號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
臺南市永康區永康工業區環工路2號,"[臺南市]	輸入的 [路街] 找不到門牌資料"
高雄市前金區成功路266之1號,"[高雄市]	 { 模糊比對 } (前金區)	找到符合的[鄉鎮市區]，(成功路)	找到符合的[路街名]，(266之1號)	模糊比對找不到符合的門牌地址。"
桃園市龍潭區烏樹林工業區工二路128號,"[桃園市]	輸入的 [路街] 找不到門牌資料"
彰化縣埤頭鄉埤頭工業區興工路4號,"[彰化縣]	輸入的 [路街] 找不到門牌資料"
嘉義縣民雄鄉民雄工業區中山路18號,"[嘉義縣]	輸入的 [路街] 找不到門牌資料"
高雄市前鎮區中華5路789號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
高雄市橋頭區中山路1821號,"[高雄市]	 { 模糊比對 } (橋頭區)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(1821號)	模糊比對找不到符合的門牌地址。"
屏東縣恆春鎮恆南路22號,"[屏東縣]	輸入的 [路街] 找不到門牌資料"
屏東縣恆春鎮恆南路22號,"[屏東縣]	輸入的 [路街] 找不到門牌資料"
新竹縣湖口鄉新竹工業區光復北路85號,"[新竹縣]	輸入的 [路街] 找不到門牌資料"
苗栗縣苗栗市聯大路2號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
新竹市工業東六路5號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹市工業東六路5號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹市新竹科學園區創新一路8號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
台北市中正區南昌路一段83號,
嘉義市東區興業西路338號,"[嘉義市]	 { 模糊比對 } (東區)	找到符合的[鄉鎮市區]，(興業西路)	找到符合的[路街名]，(338號)	模糊比對找不到符合的門牌地址。"
嘉義市東區興業西路338號,"[嘉義市]	 { 模糊比對 } (東區)	找到符合的[鄉鎮市區]，(興業西路)	找到符合的[路街名]，(338號)	模糊比對找不到符合的門牌地址。"
新北市林口區東華路99號,"[新北市]	 { 模糊比對 } (林口區)	找到符合的[鄉鎮市區]，(東華路)	找不到符合的[路街名]，進行轉換搜尋[街變成路，路變成街]，轉換搜尋找到符合的[路街名]，(99號)	模糊比對找不到符合的門牌地址。"
桃園市龜山區華亞科技園區華亞二路358號,"[桃園市]	輸入的 [路街] 找不到門牌資料"
臺北市萬華區峨嵋街57號,"[臺北市]	輸入的 [路街] 找不到門牌資料"
彰化縣彰化市市師大路2號,"[彰化縣]	輸入的 [路街] 找不到門牌資料"
桃園市平鎮區昆慶路1號,"[桃園市]	輸入的 [路街] 找不到門牌資料"
桃園市平鎮區昆慶路1號,"[桃園市]	輸入的 [路街] 找不到門牌資料"
臺中市南屯區大墩11街730號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
新竹縣湖口鄉新竹工業區大同路15號,"[新竹縣]	輸入的 [路街] 找不到門牌資料"
新北市板橋區文化一路187號,"[新北市]	 { 模糊比對 } (板橋區)	找到符合的[鄉鎮市區]，(文化一路)	找到符合的[路街名]，(187號)	模糊比對找不到符合的門牌地址。"
新北市板橋區文化一路187號,"[新北市]	 { 模糊比對 } (板橋區)	找到符合的[鄉鎮市區]，(文化一路)	找到符合的[路街名]，(187號)	模糊比對找不到符合的門牌地址。"
新北市板橋區文化一路187號,"[新北市]	 { 模糊比對 } (板橋區)	找到符合的[鄉鎮市區]，(文化一路)	找到符合的[路街名]，(187號)	模糊比對找不到符合的門牌地址。"
新竹市園區三路121號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
桃園市平鎮區平鎮工業區工業六路四號,"[桃園市]	輸入的 [路街] 找不到門牌資料"
臺中市大雅區科雅一路8之1號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
新北市中和區正義北路208號,"[新北市]	 { 模糊比對 } (中和區)	找到符合的[鄉鎮市區]，(正義北路)	找到符合的[路街名]，(208號)	模糊比對找不到符合的門牌地址。"
苗栗縣竹南鎮科北2路6號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
南投縣魚池鄉日月潭中正路23號,"[南投縣]	輸入的 [路街] 找不到門牌資料"
臺中市南屯區工業區20路27號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
新竹市園區三路123號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
新竹市園區二路2號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
臺南市佳里區興化里606號,"[臺南市]	輸入的 [村里] 找不到門牌資料"
新北市萬里區中華路二段290號,"[新北市]	 { 模糊比對 } (萬里區)	找到符合的[鄉鎮市區]，(中華路)	找到符合的[路街名]，(2)	找不到符合的[路段]，(290號)	模糊比對找不到符合的門牌地址。"
臺中市北區向上路一段381號,"[臺中市]	 { 模糊比對 } (北區)	找到符合的[鄉鎮市區]，(向上路)	找到符合的[路街名]，(1)	找不到符合的[路段]，(381號)	模糊比對找不到符合的門牌地址。"
臺北市中山區林森南路4號,"[臺北市]	 { 模糊比對 } (中山區)	找到符合的[鄉鎮市區]，(林森南路)	找到符合的[路街名]，(4號)	模糊比對找不到符合的門牌地址。"
臺中市中區公舘路138號,"[臺中市]	 { 模糊比對 } (中區)	找到符合的[鄉鎮市區]，(公舘路)	找到符合的[路街名]，(138號)	模糊比對找不到符合的門牌地址。"
苗栗縣造橋鄉十字路16號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
臺中市中區復興路三段140號,"[臺中市]	 { 模糊比對 } (中區)	找到符合的[鄉鎮市區]，(復興路)	找到符合的[路街名]，(3)	找不到符合的[路段]，(140號)	模糊比對找不到符合的門牌地址。"
臺南市七股區大珵里272號,"[臺南市]	輸入的 [村里] 找不到門牌資料"
高雄市大寮區鳳林三路322號,
臺中市中區國中路276號,"[臺中市]	 { 模糊比對 } (中區)	找到符合的[鄉鎮市區]，(國中路)	找到符合的[路街名]，(276號)	模糊比對找不到符合的門牌地址。"
苗栗縣頭份市頭份鎮中正路319號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
花蓮縣秀林鄉天祥路17之1號,"[花蓮縣]	輸入的 [路街] 找不到門牌資料"
花蓮縣秀林鄉富世路152號,"[花蓮縣]	輸入的 [路街] 找不到門牌資料"
臺南市南區健康二段270號,請輸入要查找的門牌地址及號碼。(如：臺北市松江路469巷4號)
臺中市梧棲區文匯街66號,"[臺中市]	輸入的 [路街] 找不到門牌資料"
臺中市中區東山路一段212號,"[臺中市]	 { 模糊比對 } (中區)	找到符合的[鄉鎮市區]，(東山路)	找到符合的[路街名]，(1)	找不到符合的[路段]，(212號)	模糊比對找不到符合的門牌地址。"
雲林縣口湖鄉中山東路113號,"[雲林縣]	 { 模糊比對 } (口湖鄉)	找到符合的[鄉鎮市區]，(中山東路)	找到符合的[路街名]，(113號)	模糊比對找不到符合的門牌地址。"
苗栗縣頭份市頭份鎮水源路206號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
宜蘭縣壯圍鄉大隱村大福路三段1號,"[宜蘭縣]	 { 模糊比對 } (壯圍鄉)	找到符合的[鄉鎮市區]，(大隱村)	找到符合的[村里]，(大福路)	找到符合的[路街名]，(3)	找不到符合的[路段]，(1號)	模糊比對找不到符合的門牌地址。"
苗栗縣頭份市頭份鎮尖山里尖豐路320巷316號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
桃園市平鎮區承德路2號,
桃園市中壢區龍岡路三段192號,
基隆市安樂區中正路54號,"[基隆市]	 { 模糊比對 } (安樂區)	找到符合的[鄉鎮市區]，(中正路)	找到符合的[路街名]，(54號)	模糊比對找不到符合的門牌地址。"
高雄市岡山區前鋒路80號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
苗栗縣頭份市頭份鎮中正路2號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
雲林縣麥寮鄉橋頭路234號,"[雲林縣]	輸入的 [路街] 找不到門牌資料"
新北市永和區自立路129號,"[新北市]	 { 模糊比對 } (永和區)	找到符合的[鄉鎮市區]，(自立路)	找到符合的[路街名]，(129號)	模糊比對找不到符合的門牌地址。"
屏東縣車城鄉福安村中山路76號,"[屏東縣]	 { 模糊比對 } (車城鄉)	找到符合的[鄉鎮市區]，(福安村)	找到符合的[村里]，(中山路)	找到符合的[路街名]，(76號)	模糊比對找不到符合的門牌地址。"
臺中市中區大雅路370號,"[臺中市]	 { 模糊比對 } (中區)	找到符合的[鄉鎮市區]，(大雅路)	找到符合的[路街名]，(370號)	模糊比對找不到符合的門牌地址。"
彰化縣和美鎮和南里和卿路193號,"[彰化縣]	 { 模糊比對 } (和美鎮)	找到符合的[鄉鎮市區]，(和南里)	找到符合的[村里]，(和卿路)	找到符合的[路街名]，(193號)	模糊比對找不到符合的門牌地址。"
新竹市東區內湖路138號,"[新竹市]	 { 模糊比對 } (東區)	找到符合的[鄉鎮市區]，(內湖路)	找到符合的[路街名]，(138號)	模糊比對找不到符合的門牌地址。"
高雄市三民區中民里永年街48號,"[高雄市]	 { 模糊比對 } (三民區)	找到符合的[鄉鎮市區]，(中民里)	找到符合的[村里]，(永年街)	找到符合的[路街名]，(48號)	模糊比對找不到符合的門牌地址。"
台北市大同區延平北路四段16號,
新北市土城區忠丞路22號,"[新北市]	輸入的 [路街] 找不到門牌資料"
高雄市前鎮區大豐一路151號,"[高雄市]	 { 模糊比對 } (前鎮區)	找到符合的[鄉鎮市區]，(大豐一路)	找到符合的[路街名]，(151號)	模糊比對找不到符合的門牌地址。"
臺南市東區農街一段167號,"[臺南市]	輸入的 [路街] 找不到門牌資料"
台北市信義區松山路608號,
苗栗縣苑裡鎮社芩里12鄰131之4號,"[苗栗縣]	輸入的 [村里] 找不到門牌資料"
新北市土城區明峰街9號,"[新北市]	 { 模糊比對 } (土城區)	找到符合的[鄉鎮市區]，(明峰街)	找到符合的[路街名]，(9號)	模糊比對找不到符合的門牌地址。"
新北市新莊區長青街5號,
新竹市復路一段89巷115號,"[新竹市]	輸入的 [路街] 找不到門牌資料"
屏東縣屏東市長興路64號,"[屏東縣]	 { 模糊比對 } (屏東市)	找到符合的[鄉鎮市區]，(長興路)	找到符合的[路街名]，(64號)	模糊比對找不到符合的門牌地址。"
臺中市太平區長億里永成北路125號,"[臺中市]	 { 模糊比對 } (太平區)	找到符合的[鄉鎮市區]，(長億里)	找到符合的[村里]，(永成北路)	找到符合的[路街名]，(125號)	模糊比對找不到符合的門牌地址。"
臺中市西屯區五權路2之104號,"[臺中市]	 { 模糊比對 } (西屯區)	找到符合的[鄉鎮市區]，(五權路)	找到符合的[路街名]，(2之104號)	模糊比對找不到符合的門牌地址。"
臺北市松山區永吉路278巷58弄2號,"[臺北市]	 { 模糊比對 } (松山區)	找到符合的[鄉鎮市區]，(永吉路)	找到符合的[路街名]，(278巷)	(58弄)	找不到符合的[弄]，(2號)	找不到符合的[門牌號碼]，進行轉換搜尋[弄視為號]，找不到符合的[門牌號碼]，進行轉換搜尋[巷視為號]，模糊比對找不到符合的門牌地址。"
苗栗縣頭份市頭份鎮信東路158號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
臺南市北門區鯤江里841之1號,"[臺南市]	輸入的 [村里] 找不到門牌資料"
新竹市北區北區鐵道路二段280號,請輸入要查找的門牌地址及號碼。(如：臺北市松江路469巷4號)
屏東縣恆春鎮恆南路6之6號,"[屏東縣]	輸入的 [路街] 找不到門牌資料"
新北市中和區健康路101號,"[新北市]	輸入的 [路街] 找不到門牌資料"
臺南市安平區建平7街689號,"[臺南市]	輸入的 [路街] 找不到門牌資料"
臺北市中正區建國北路2段65號,"[臺北市]	 { 模糊比對 } (中正區)	找到符合的[鄉鎮市區]，(建國北路)	找到符合的[路街名]，(2)	找不到符合的[路段]，(65號)	模糊比對找不到符合的門牌地址。"
新北市中和區健康路270號,"[新北市]	輸入的 [路街] 找不到門牌資料"
苗栗縣頭份市頭份鎮建國路86號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
苗栗縣頭份市頭份鎮中央路605號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
苗栗縣頭份市頭份鎮後庄里幼英街131號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
新北市萬里區港東路162之11號,"[新北市]	輸入的 [路街] 找不到門牌資料"
臺南市安南區鹽田路2號,"[臺南市]	輸入的 [路街] 找不到門牌資料"
臺北市內湖區北安路839之1號,"[臺北市]	 { 模糊比對 } (內湖區)	找到符合的[鄉鎮市區]，(北安路)	找到符合的[路街名]，(839之1號)	模糊比對找不到符合的門牌地址。"
新北市蘆洲區安南路二段356號,"[新北市]	輸入的 [路街] 找不到門牌資料"
新北市板橋區永豐路87號,"[新北市]	 { 模糊比對 } (板橋區)	找到符合的[鄉鎮市區]，(永豐路)	找到符合的[路街名]，(87號)	模糊比對找不到符合的門牌地址。"
高雄市旗山區旗楠一路121號,"[高雄市]	輸入的 [路街] 找不到門牌資料"
臺南市安定區海寮街8號,"[臺南市]	輸入的 [路街] 找不到門牌資料"
臺南市官田區湖山里98之4號,"[臺南市]	輸入的 [村里] 找不到門牌資料"
臺中市中區健行路49號,"[臺中市]	 { 模糊比對 } (中區)	找到符合的[鄉鎮市區]，(健行路)	找到符合的[路街名]，(49號)	模糊比對找不到符合的門牌地址。"
桃園市桃園區振興路636號,"[桃園市]	 { 模糊比對 } (桃園區)	找到符合的[鄉鎮市區]，(振興路)	找到符合的[路街名]，(636號)	模糊比對找不到符合的門牌地址。"
宜蘭縣蘇澳鎮永樂里馬賽路151號,"[宜蘭縣]	 { 模糊比對 } (蘇澳鎮)	找到符合的[鄉鎮市區]，(永樂里)	找到符合的[村里]，(馬賽路)	找到符合的[路街名]，(151號)	模糊比對找不到符合的門牌地址。"
臺北市中正區南京東路1段132巷8號,"[臺北市]	 { 模糊比對 } (中正區)	找到符合的[鄉鎮市區]，(南京東路)	找到符合的[路街名]，(1)	找不到符合的[路段]，(132巷)	(8號)	找不到符合的[門牌號碼]，進行轉換搜尋[巷視為號]，模糊比對找不到符合的門牌地址。"
臺南市將軍區將富里49之8號,"[臺南市]	輸入的 [村里] 找不到門牌資料"
苗栗縣頭份市頭份鎮德義路81號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
彰化縣田中鎮彰中州路二段372號,"[彰化縣]	輸入的 [路街] 找不到門牌資料"
苗栗縣頭份市頭份鎮建國路2段128號,"[苗栗縣]	輸入的 [路街] 找不到門牌資料"
桃園市龍潭區五褔街210號,"[桃園市]	輸入的 [路街] 找不到門牌資料"
臺南市中西區明興路732號,"[臺南市]	 { 模糊比對 } (中西區)	找到符合的[鄉鎮市區]，(明興路)	找到符合的[路街名]，(732號)	模糊比對找不到符合的門牌地址。"
